date,opponent,home,b2b,result,MIN,PTS,AST,REB,TRB,STL,BLK,TOV,FG,FGA,3P,3PA,FT,FTA,MP
2016-01-05,LAL,False,True,"W, 109-88",26:08,17.0,6.0,1.0,1.0,3.0,0.0,3.0,6.0,13.0,4.0,8.0,1.0,1.0,
2016-01-08,POR,False,False,"W, 128-108",28:50,26.0,9.0,3.0,3.0,1.0,0.0,1.0,8.0,18.0,4.0,11.0,6.0,6.0,
2016-01-09,SAC,False,True,"W, 128-116",37:54,38.0,11.0,6.0,6.0,1.0,1.0,4.0,12.0,21.0,8.0,14.0,6.0,7.0,
2016-01-11,MIA,True,False,"W, 111-103",37:34,31.0,6.0,2.0,2.0,1.0,0.0,1.0,11.0,27.0,4.0,11.0,5.0,6.0,
2016-01-13,DEN,False,False,"L, 110-112",39:48,38.0,9.0,5.0,5.0,3.0,1.0,8.0,13.0,25.0,5.0,12.0,7.0,7.0,
2016-01-14,LAL,True,True,"W, 116-98",29:31,26.0,3.0,6.0,6.0,1.0,0.0,3.0,9.0,18.0,8.0,16.0,0.0,0.0,
2016-01-16,DET,False,False,"L, 95-113",36:55,38.0,5.0,7.0,7.0,2.0,0.0,2.0,13.0,26.0,7.0,15.0,5.0,6.0,
2016-01-18,CLE,False,False,"W, 132-98",28:03,35.0,4.0,5.0,5.0,3.0,0.0,1.0,12.0,18.0,7.0,12.0,4.0,4.0,
2016-01-20,CHI,False,False,"W, 125-94",33:45,25.0,11.0,7.0,7.0,2.0,1.0,2.0,8.0,18.0,3.0,9.0,6.0,6.0,
2016-01-22,IND,True,False,"W, 122-110",36:49,39.0,12.0,10.0,10.0,1.0,0.0,2.0,11.0,19.0,8.0,15.0,9.0,9.0,
2016-01-25,SAS,True,False,"W, 120-90",28:21,37.0,3.0,2.0,2.0,5.0,0.0,1.0,12.0,20.0,6.0,9.0,7.0,7.0,
2016-01-27,DAL,True,False,"W, 127-107",31:48,14.0,9.0,2.0,2.0,3.0,1.0,0.0,4.0,11.0,3.0,7.0,3.0,3.0,
2016-01-30,PHI,False,False,"W, 108-105",34:12,23.0,6.0,5.0,5.0,1.0,2.0,8.0,9.0,19.0,5.0,11.0,0.0,0.0,
2016-01-31,NYK,False,True,"W, 116-95",31:59,13.0,4.0,4.0,4.0,3.0,0.0,3.0,5.0,17.0,3.0,11.0,0.0,0.0,
2016-02-03,WAS,False,False,"W, 134-121",35:41,51.0,2.0,7.0,7.0,3.0,0.0,7.0,19.0,28.0,11.0,15.0,2.0,3.0,
2016-02-06,OKC,True,False,"W, 116-108",37:42,26.0,10.0,6.0,6.0,3.0,0.0,3.0,10.0,26.0,1.0,9.0,5.0,5.0,
2016-02-09,HOU,True,False,"W, 123-110",37:41,35.0,9.0,5.0,5.0,1.0,0.0,1.0,12.0,24.0,7.0,16.0,4.0,4.0,
2016-02-10,PHO,False,True,"W, 112-104",30:06,26.0,9.0,9.0,9.0,1.0,1.0,2.0,9.0,17.0,5.0,10.0,3.0,4.0,
2016-02-19,POR,False,False,"L, 105-137",26:18,31.0,5.0,3.0,3.0,2.0,0.0,3.0,12.0,23.0,7.0,13.0,0.0,0.0,
2016-02-20,LAC,False,True,"W, 115-112",35:30,23.0,9.0,3.0,3.0,3.0,0.0,3.0,5.0,15.0,3.0,8.0,10.0,12.0,
2016-02-22,ATL,False,False,"W, 102-92",35:48,36.0,8.0,6.0,6.0,3.0,0.0,2.0,14.0,22.0,5.0,11.0,3.0,3.0,
2016-02-24,MIA,False,False,"W, 118-112",35:35,42.0,7.0,7.0,7.0,1.0,1.0,7.0,14.0,29.0,6.0,12.0,8.0,8.0,
2016-02-25,ORL,False,True,"W, 130-114",34:02,51.0,8.0,7.0,7.0,0.0,1.0,5.0,20.0,27.0,10.0,15.0,1.0,1.0,
2016-02-27,OKC,False,False,"W, 121-118 (OT)",37:41,46.0,6.0,3.0,3.0,2.0,0.0,3.0,14.0,24.0,12.0,16.0,6.0,8.0,
2016-03-03,OKC,True,False,"W, 121-106",37:11,33.0,4.0,4.0,4.0,1.0,1.0,1.0,12.0,25.0,5.0,15.0,4.0,5.0,
2016-03-06,LAL,False,False,"L, 95-112",34:17,18.0,4.0,6.0,6.0,1.0,0.0,4.0,6.0,20.0,1.0,10.0,5.0,5.0,
2016-03-07,ORL,True,True,"W, 119-113",37:20,41.0,3.0,13.0,13.0,4.0,0.0,5.0,14.0,24.0,7.0,13.0,6.0,6.0,
2016-03-09,UTA,True,False,"W, 115-94",31:31,12.0,10.0,3.0,3.0,3.0,0.0,3.0,4.0,12.0,3.0,9.0,1.0,2.0,
2016-03-11,POR,True,False,"W, 128-112",29:26,34.0,4.0,3.0,3.0,2.0,0.0,3.0,13.0,23.0,7.0,14.0,1.0,2.0,
2016-03-12,PHO,True,True,"W, 123-116",34:59,35.0,6.0,3.0,3.0,0.0,0.0,1.0,12.0,24.0,7.0,16.0,4.0,4.0,
2016-03-14,NOP,True,False,"W, 125-107",31:18,27.0,5.0,5.0,5.0,2.0,0.0,1.0,10.0,16.0,4.0,9.0,3.0,4.0,
2016-03-16,NYK,True,False,"W, 121-85",28:21,34.0,4.0,6.0,6.0,0.0,0.0,2.0,12.0,20.0,8.0,13.0,2.0,2.0,
2016-03-18,DAL,False,False,"W, 130-112",34:19,31.0,10.0,9.0,9.0,2.0,0.0,1.0,12.0,26.0,6.0,12.0,1.0,1.0,
2016-03-19,SAS,False,True,"L, 79-87",37:36,14.0,6.0,6.0,6.0,2.0,0.0,2.0,4.0,18.0,1.0,12.0,5.0,5.0,
2016-03-21,MIN,False,False,"W, 109-104",34:50,19.0,11.0,7.0,7.0,3.0,1.0,5.0,6.0,17.0,2.0,9.0,5.0,6.0,
2016-03-23,LAC,True,False,"W, 114-98",37:26,33.0,5.0,4.0,4.0,3.0,0.0,1.0,12.0,23.0,4.0,10.0,5.0,6.0,
2016-03-25,DAL,True,False,"W, 128-120",35:11,33.0,8.0,8.0,8.0,4.0,0.0,3.0,9.0,18.0,5.0,12.0,10.0,11.0,
2016-03-27,PHI,True,False,"W, 117-105",33:12,20.0,8.0,3.0,3.0,4.0,0.0,4.0,7.0,16.0,2.0,9.0,4.0,5.0,
