date,opponent,home,b2b,result,MIN,PTS,AST,REB,TRB,STL,BLK,TOV,FG,FGA,3P,3PA,FT,FTA,MP
2025-01-04,BRK,False,False,"W, 123-94",28:58,17.0,6.0,4.0,4.0,2.0,0.0,2.0,6.0,14.0,3.0,9.0,2.0,2.0,
2025-01-06,PHO,True,False,"L, 99-109",37:48,13.0,5.0,9.0,9.0,2.0,0.0,2.0,5.0,18.0,3.0,9.0,0.0,0.0,
2025-01-10,NOP,True,False,"L, 115-123",35:15,25.0,5.0,11.0,11.0,2.0,0.0,3.0,10.0,22.0,5.0,12.0,0.0,0.0,
2025-01-12,ORL,False,False,"L, 99-104",37:08,25.0,6.0,10.0,10.0,1.0,0.0,3.0,10.0,20.0,5.0,8.0,0.0,0.0,
2025-01-15,NYK,True,False,"L, 119-125 (OT)",43:27,26.0,6.0,3.0,3.0,3.0,0.0,3.0,9.0,20.0,3.0,8.0,5.0,5.0,
2025-01-21,DEN,False,False,"L, 109-144",28:16,11.0,9.0,5.0,5.0,1.0,1.0,3.0,5.0,11.0,1.0,3.0,0.0,0.0,
2025-01-24,CLE,True,False,"W, 132-129",36:12,30.0,3.0,5.0,5.0,1.0,0.0,6.0,11.0,21.0,6.0,11.0,2.0,3.0,
2025-01-25,CHI,False,True,"W, 109-97",12:42,9.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,6.0,1.0,3.0,2.0,2.0,
2025-02-05,MIA,True,False,"L, 101-108",32:25,9.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,11.0,3.0,6.0,0.0,0.0,
2025-02-07,DET,False,False,"L, 112-125",30:06,14.0,0.0,1.0,1.0,1.0,0.0,1.0,6.0,10.0,2.0,3.0,0.0,0.0,
2025-02-09,MIL,False,False,"L, 127-135",28:55,12.0,6.0,5.0,5.0,3.0,1.0,1.0,4.0,8.0,2.0,6.0,2.0,3.0,
2025-02-11,TOR,True,False,"L, 103-106",35:42,14.0,2.0,3.0,3.0,2.0,0.0,2.0,5.0,12.0,2.0,6.0,2.0,2.0,
2025-02-12,BRK,False,True,"L, 96-100",36:31,2.0,4.0,6.0,6.0,2.0,3.0,3.0,1.0,7.0,0.0,5.0,0.0,0.0,
2025-02-20,BOS,True,False,"L, 104-124",29:16,17.0,2.0,2.0,2.0,1.0,0.0,1.0,7.0,14.0,3.0,9.0,0.0,0.0,
2025-02-22,BRK,True,False,"L, 103-105",40:14,15.0,2.0,7.0,7.0,3.0,1.0,1.0,5.0,10.0,1.0,6.0,4.0,5.0,
2025-02-24,CHI,True,False,"L, 110-142",29:33,19.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,16.0,2.0,7.0,1.0,2.0,
2025-02-26,NYK,False,False,"L, 105-110",42:05,25.0,7.0,8.0,8.0,3.0,0.0,7.0,9.0,20.0,4.0,9.0,3.0,4.0,
2025-03-01,GSW,True,False,"W, 126-119",38:34,17.0,4.0,8.0,8.0,2.0,1.0,3.0,6.0,13.0,3.0,5.0,2.0,2.0,
