date,opponent,home,b2b,result,MIN,PTS,AST,REB,TRB,STL,BLK,TOV,FG,FGA,3P,3PA,FT,FTA,MP
2022-11-13,CLE,False,False,"W, 129-124",31:07,10.0,1.0,7.0,7.0,0.0,0.0,4.0,5.0,13.0,0.0,3.0,0.0,0.0,
2022-11-16,ORL,False,False,"W, 126-108",38:43,35.0,6.0,8.0,8.0,2.0,1.0,1.0,12.0,20.0,7.0,13.0,4.0,7.0,
2022-11-19,PHI,False,False,"W, 112-109",35:42,25.0,5.0,5.0,5.0,1.0,1.0,5.0,7.0,21.0,2.0,10.0,9.0,9.0,
2022-11-21,MIA,True,False,"W, 105-101",38:30,22.0,4.0,7.0,7.0,4.0,1.0,4.0,9.0,21.0,4.0,12.0,0.0,1.0,
2022-11-23,IND,False,False,"W, 115-101",35:47,19.0,2.0,7.0,7.0,1.0,0.0,4.0,7.0,14.0,3.0,5.0,2.0,2.0,
2022-11-25,CHO,False,False,"L, 108-110",36:41,25.0,4.0,5.0,5.0,1.0,0.0,2.0,10.0,21.0,3.0,10.0,2.0,2.0,
2022-11-27,GSW,True,False,"L, 114-137",35:36,26.0,4.0,4.0,4.0,1.0,0.0,1.0,7.0,17.0,2.0,6.0,10.0,11.0,
2022-11-28,WAS,False,True,"L, 127-142",36:49,29.0,2.0,8.0,8.0,2.0,0.0,7.0,9.0,19.0,1.0,6.0,10.0,11.0,
2022-11-30,MEM,True,False,"W, 109-101",40:06,29.0,5.0,3.0,3.0,5.0,3.0,1.0,10.0,18.0,2.0,6.0,7.0,7.0,
2022-12-03,OKC,True,False,"L, 128-135",37:26,26.0,4.0,3.0,3.0,6.0,0.0,5.0,10.0,22.0,2.0,6.0,4.0,6.0,
2022-12-07,IND,True,False,"W, 121-115",35:01,26.0,8.0,8.0,8.0,6.0,0.0,6.0,8.0,18.0,1.0,3.0,9.0,10.0,
2022-12-09,UTA,False,False,"W, 118-108",34:22,14.0,2.0,6.0,6.0,3.0,0.0,1.0,3.0,14.0,2.0,6.0,6.0,6.0,
2022-12-10,POR,False,True,"L, 118-124",40:30,26.0,7.0,6.0,6.0,2.0,0.0,3.0,10.0,20.0,4.0,8.0,2.0,4.0,
